temperature_2m,relativehumidity_2m,direct_radiation,diffuse_radiation,windspeed_10m,cloudcover,season
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
-0.000444396,0.000556643,0.005766182,0.128202516,0.006596713,-0.004219896,0.002304052
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
-0.000444396,0.000556643,0.005766182,0.128202516,0.006596713,-0.004219896,0.002304052
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.000121963,0.000284977,0.006029597,0.128287778,0.006997026,-0.003996523,0.000271222
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.00082912,-0.000204661,0.005339095,0.131152543,0.006249399,-0.000817235,-6.29E-05
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.000121963,0.000284977,0.006029597,0.128287778,0.006997026,-0.003996523,0.000271222
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.002757332,0.001549626,0.002373794,0.13985178,0.002742651,0.007542632,-0.000157007
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.00082912,-0.000204661,0.005339095,0.131152543,0.006249399,-0.000817235,-6.29E-05
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.00082912,-0.000204661,0.005339095,0.131152543,0.006249399,-0.000817235,-6.29E-05
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.00082912,-0.000204661,0.005339095,0.131152543,0.006249399,-0.000817235,-6.29E-05
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
0.002502491,0.001489916,0.002229234,0.137089551,0.005886966,0.007450711,-0.000185335
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.000601915,0.000562433,0.005768053,0.127999228,0.007342726,-0.004237469,0.000375586
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002647283,0.001642771,0.002067777,0.137934504,0.005746743,0.007640104,0.000622153
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002592179,0.001537978,0.002110156,0.137391088,0.004747358,0.007557594,0.000627371
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001700484,0.001224267,0.004750171,0.109983355,0.008657793,-0.008852161,0.00068306
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.000452297,-7.62E-05,0.005038737,0.131995152,0.006044293,-0.000607758,0.000811287
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.000282966,0.000363166,0.005723153,0.128891736,0.006856246,-0.004146643,0.000785775
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.000282966,0.000363166,0.005723153,0.128891736,0.006856246,-0.004146643,0.000785775
-0.000282966,0.000363166,0.005723153,0.128891736,0.006856246,-0.004146643,0.000785775
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.000452297,-7.62E-05,0.005038737,0.131995152,0.006044293,-0.000607758,0.000811287
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.002508007,0.001690936,0.002075654,0.137808645,0.005744041,0.007593825,0.000622452
-0.001117227,0.000672362,0.00544119,0.128832214,0.007185449,-0.004306929,0.0009708
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.00246173,0.000981731,0.00300888,0.13303274,0.005564791,0.007145984,0.0022823
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.000273139,8.33E-05,0.006115914,0.123772334,0.006924495,-0.006019589,0.00136583
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
-0.001279885,0.000827749,0.005399985,0.128308593,0.006937093,-0.0043495,0.002519759
0.002648825,0.001930563,0.002057869,0.136898152,0.005451164,0.007545112,0.002165269
